ぜんりょう,goodness; excellence; virtue,善良,Na-adjective; Noun; No-adjective
ながなが,long; drawn-out; very long,長々,Adverb taking the 'to' particle; Adverb
うわまわる,"to exceed (esp. figures: profits, unemployment rate, etc.); to surpass; to be more than; to be better than",上回る,Godan verb with ru ending; Transitive verb
さんしゅつ,production; output; turning out,産出,Noun; Suru verb
きゅうじ,waiting on a table; serving (at dinner); waiter; waitress; waitperson; server; office boy; office girl,給仕,Noun; Suru verb
きょうしょく,the teaching profession; education of laity (in Christianity),教職,Noun
ほろぼす,to destroy; to overthrow; to wreck; to ruin,滅ぼす,Godan verb with su ending; Transitive verb
おないどし,the same age,同い年,Noun; No-adjective
いどむ,"to challenge to (a fight, game, etc.); to throw down the gauntlet; to contend for; to tackle (e.g. a problem); to attempt",挑む,Godan verb with mu ending; Transitive verb; intransitive verb
かんべん,pardon; forgiveness; forbearance,勘弁,Noun; Suru verb
あさねぼう,oversleeping; late riser,朝寝坊,Noun; Suru verb
めす,to call; to invite; to send for; to summon; to eat; to drink; to put on; to wear; to ride; to catch (a cold); to take (a bath); to tickle (one's fancy),召す,Godan verb with su ending; Transitive verb
いくた,many; numerous,幾多,No-adjective; Adverb; Noun
き,period; time; age; term (e.g. in office); period; session (e.g. of parliament); stage (e.g. disease),期,Noun; Noun - used as a suffix
いける,to arrange (flowers); to plant; living; live,生ける,Ichidan verb; Transitive verb; Noun or verb acting prenominally
おしよせる,to advance on; to close in; to march on; to descend on (the enemy),押し寄せる,Ichidan verb; intransitive verb
はいしゃく,borrowing,拝借,Noun; Suru verb
かたづけ,tidying up; finishing,片付け,Noun
ようほう,directions; rules of use,用法,Noun
はつみみ,something heard for the first time; hearing something for the first time,初耳,Noun
おおがら,large build; large pattern,大柄,Na-adjective; Noun; No-adjective
ひるめし,lunch; midday meal,昼飯,Noun
こうじゅつ,dictation; verbal statement,口述,Noun; Suru verb; No-adjective
つうせつ,keen; acute; heartfelt,痛切,Na-adjective; Noun
くびわ,(animal) collar; necklace; choker,首輪,Noun
とどこおる,to stagnate; to be delayed; to be left undone; to be overdue (of a payment); to fall into arrears; to be outstanding,滞る,Godan verb with ru ending; intransitive verb
あんじる,to be anxious or concerned about; to ponder (anxiously); to fear; to investigate; to consider; to plan; to pat; to rub; to take a sword in one's hand,案じる,Ichidan verb; Transitive verb
てぢか,near; close by; within reach; handy; familiar,手近,Na-adjective; No-adjective
にしび,westering sun; setting sun,西日,Noun
したどり,trade in; part exchange,下取り,Noun; Suru verb
したごころ,"secret intention; ulterior motive; kanji ""heart"" radical at bottom",下心,Noun
げんてん,original (text),原典,Noun
かいろ,sea route,海路,Temporal noun
さんきゅう,maternity leave,産休,Noun
あまくち,sweet flavour; sweet flavor; mildness; flattery; stupidity,甘口,Na-adjective; Noun; No-adjective
てんこう,changing schools,転校,Noun; Suru verb
