おとうと,younger brother; little brother; kid brother; brother-in-law (spouse's younger brother or younger sister's husband); pupil; apprentice,弟,Noun
さかな,fish,魚,Noun
ことし,this year,今年,Adverbial noun; Temporal noun
おかあさん,mother; mom; mum; ma; wife,お母さん,Noun
おとこのこ,boy; male child; baby boy,男の子,Expression; Noun
とぶ,to fly; to soar; to jump; to leap; to spring; to bound; to rush somewhere; to come running; to flee afar; to vanish; to disappear; to be consumed in a flash,飛ぶ,Godan verb with bu ending; intransitive verb
うる,to sell,売る,Godan verb with ru ending; Transitive verb
しずか,quiet; silent; slow; unhurried; calm; peaceful,静か,Na-adjective
やすむ,to be absent; to take a day off; to rest; to have a break; to go to bed; to (lie down to) sleep; to turn in; to retire,休む,Godan verb with mu ending; intransitive verb
たべもの,food,食べ物,Noun
たいせつ,important; necessary; indispensable; beloved; precious; dear; cherished; careful,大切,Na-adjective; Noun
けいかん,police officer; policeman; constable,警官,Noun
らいしゅう,next week,来週,Adverbial noun; Temporal noun
たてもの,building,建物,Noun
あたたかい,warm; mild; (pleasantly) hot; considerate; kind; genial; warm (of a colour); mellow; having enough money,暖かい,I-adjective
おりる,to descend (e.g. a mountain); to go down; to come down; to alight (e.g. from bus); to get off; to disembark; to dismount; to step down; to retire; to give up,降りる,Ichidan verb; intransitive verb
とまる,"to stop (moving); to come to a stop; to stop (doing, working, being supplied); to come to a halt; to cease; to be stopped; to alight",止まる,Godan verb with ru ending; intransitive verb
いっしょ,together; at the same time; same; identical,一緒,Adverbial noun; Noun; No-adjective
せんしゅう,last week; the week before,先週,Adverbial noun; Temporal noun
しろい,white,白い,I-adjective
に,two,二,Numeric
すくない,few; a little; scarce; insufficient,少ない,I-adjective
あかい,red; crimson; scarlet; vermilion; Red; communist; beautiful,赤い,I-adjective
あらう,to wash; to cleanse; to rinse; to inquire into; to investigate; to purify (one's heart); to lave (e.g. shore); to wash over (e.g. deck); to sweep,洗う,Godan verb with u ending; Transitive verb
りっぱ,splendid; fine; handsome; elegant; praiseworthy; creditable; worthy; legal; legitimate; lawful; undeniable (e.g. crime); indisputable; solid,立派,Na-adjective
ひま,spare time; free time; leisure; time (e.g. time it takes to do something); time off; day off; vacation; holiday; quitting (one's job); firing someone,暇,Noun; Na-adjective
おちゃ,tea (usu. green); tea break (at work); tea ceremony,お茶,Noun
ひろい,spacious; vast; wide,広い,I-adjective
きょねん,last year,去年,Adverbial noun; Temporal noun
だいすき,loveable; very likeable; like very much,大好き,Na-adjective
となり,next (to); adjoining; adjacent; house next door; neighbouring house; next-door neighbour; next-door neighbor,隣,No-adjective; Noun
おんな,female; woman; female sex; female lover; girlfriend; mistress; (someone's) woman,女,Noun; Noun - used as a prefix
たぶん,perhaps; probably; generous; many; much; great,多分,Adverb; Na-adjective; No-adjective
きる,"to cut; to cut through; to perform (surgery); to sever (connections, ties); to turn off (e.g. the light); to terminate (e.g. a conversation)",切る,Godan verb with ru ending; Transitive verb; Auxiliary verb
いや,disagreeable; detestable; unpleasant; reluctant,嫌,Na-adjective; Noun
まいあさ,every morning,毎朝,Adverbial noun; Temporal noun
にもつ,"luggage; baggage; package; burden; payload (of a packet, cell, etc.)",荷物,Noun
ばんごう,number; series of digits,番号,Noun
かえす,to return (something); to restore; to put back; to turn over; to turn upside down; to overturn; to pay back; to retaliate; to reciprocate; to respond (with),返す,Godan verb with su ending; Transitive verb; Auxiliary verb
らいねん,next year,来年,Adverbial noun; Temporal noun
