えんちょう,extension; elongation; prolongation; lengthening; Enchō era (923.4.11-931.4.26),延長,Noun; Suru verb
ゆだん,negligence; carelessness; inattention; unpreparedness,油断,Noun; Suru verb
そせん,ancestor,祖先,Noun
かたまり,"lump; mass; bundle; clump; group; crowd; embodiment (of an idea, quality, feeling etc.); personification",塊,Noun
しゅうぜん,repair; mending,修繕,Noun; Suru verb
かしょ,passage; place; point; part,箇所,Noun; Counter
きじゅん,standard; basis; criterion; norm,基準,Noun; No-adjective
おうえん,aid; assistance; help; reinforcement,応援,Noun; Suru verb
ぶんかい,disassembly; dismantling; disaggregating; analysis; factorization; decomposition; resolution; deblocking,分解,Noun; Suru verb; No-adjective
はやくち,fast-talking; rapid talking,早口,Noun; No-adjective
あたたまる,to warm oneself; to sun oneself; to warm up; to get warm,温まる,Godan verb with ru ending; intransitive verb
しゅうりょう,end; close; termination,終了,Noun; Suru verb
せんとう,head; lead; vanguard; first,先頭,Noun
くうちゅう,sky; air; mid-air,空中,Noun
しょうてん,focus (e.g. photographic); focal point,焦点,Noun; No-adjective
はなよめ,bride,花嫁,Noun
なかみ,contents; interior; substance; filling,中身,Noun; No-adjective
ひやす,to cool (from room temperature); to chill; to refrigerate; to calm down; to cool off; to regain one's composure; to relax; to be frightened (at),冷やす,Godan verb with su ending; Transitive verb
ゆそう,transport; transportation,輸送,Noun; Suru verb
ぼうし,prevention; check,防止,Noun; Suru verb
ついか,addition; supplement; appending; appendix,追加,Noun; Suru verb; No-adjective
おうたい,"dealing with (people, customers, complaints, etc.); receiving (callers, visitors, etc.); attending to; handling",応対,Noun; Suru verb
こころえる,to know; to understand; to be aware of; to regard as; to consent; to agree,心得る,Ichidan verb; Transitive verb
じゅけん,taking an examination (esp. school and university entrance),受験,Noun; Suru verb
けんがく,inspection; study by observation; field trip; tour,見学,Noun; Suru verb
わりびき,discount; reduction; rebate; tenths discounted; tenths reduced,割引,Noun; Counter
きぐ,utensil; apparatus; implement; device,器具,Noun
しょうきん,prize money; monetary award; reward,賞金,Noun
そうしき,funeral,葬式,Noun; No-adjective
ほす,"to air; to dry; to desiccate; to drain (off); to drink up; to deprive of a role, job, etc.",干す,Godan verb with su ending; Transitive verb
こうじつ,excuse; pretext,口実,Noun
かてい,process; course; mechanism,過程,Noun
かいとう,reply; answer,回答,Noun; Suru verb
ちょくご,immediately following,直後,Adverbial noun; Temporal noun
ひょうじゅん,standard; level; norm,標準,Noun
ぶひん,parts; accessories; components,部品,Noun
たんき,short-term,短期,No-adjective; Noun
ふくらむ,to expand; to swell (out); to get big; to become inflated,膨らむ,Godan verb with mu ending; intransitive verb
かつりょく,vitality; energy; dynamism,活力,Noun
しんせい,application; request; petition,申請,Noun; Suru verb
