たいじ,"extermination (e.g. of pests, demons, bandits); elimination; eradication; destruction",退治,Noun; Suru verb
いぜん,still; as yet; as it has been,依然,Taru-adjective; Adverb taking the 'to' particle; Adverb
まねき,invitation,招き,Noun
とうき,porcelain (esp. soft-paste porcelain); china; chinaware; earthenware,陶器,Noun; No-adjective
きゅうえん,relief; rescue,救援,Noun; Suru verb
じょうりく,landing; disembarkation; landfall,上陸,Noun; Suru verb
ぼうちょう,expansion; swelling; increase; growth,膨張,Noun; Suru verb
いりょう,clothing,衣料,Noun
ここち,feeling; sensation; mood; sensation of doing,心地,Noun; Suffix
どうめい,alliance; union; league,同盟,Noun; Suru verb; No-adjective
にせもの,spurious article; forgery; counterfeit; imitation,偽物,Noun
しんしゅつ,advance (into a new market or stage of progress); launching (a new career or venture); expanding (into a new market); stepping forward,進出,Noun; Suru verb
けいか,passage (of time); elapsing; lapse; progress; development; course (of events); transit,経過,Noun; Suru verb
せいじゅく,maturity; ripeness,成熟,Noun; Suru verb; No-adjective
けいせい,condition; situation; prospects,形勢,Noun
けつぎ,resolution; vote; decision,決議,Noun; Suru verb
けつごう,combination; union; binding; catenation; bond,結合,Noun; Suru verb
けん,right (to do something); authority; power,権,Noun - used as a suffix; Noun
おつ,second (party to an agreement); the B party (e.g. in a contract); the latter; defendant; stylish; chic; spicy; witty; strange; quaint; queer; thank you,乙,Na-adjective; Noun; Expression
せいてい,enactment; establishment; creation,制定,Noun; Suru verb
こゆう,characteristic; traditional; peculiar; inherent,固有,No-adjective; Na-adjective
せいさい,sanctions; punishment,制裁,Noun; Suru verb
このましい,nice; likeable; desirable,好ましい,I-adjective
あらす,to lay waste; to devastate; to damage; to invade; to break into; to troll (e.g. web forums); to spam,荒らす,Godan verb with su ending; Transitive verb
こうはい,ruin; destruction; devastation; waste,荒廃,Noun; Suru verb
ぜんれい,precedent,前例,Noun
しまつ,management; dealing with; settlement; cleaning up; course of events; circumstances; particulars; end result (usu. bad); outcome; economizing; economising,始末,Noun; Suru verb; Na-adjective
かけ,bet; wager; stake; gamble,賭け,Noun
ふんとう,hard struggle; strenuous effort,奮闘,Noun; Suru verb
はいりょ,consideration; concern; attention; thoughtfulness,配慮,Noun; Suru verb
さいせい,"resuscitation; regeneration; restoration to life; reformation; rehabilitation; playback; regeneration (sound, etc.); view (of a video clip); reclamation",再生,Noun; Suru verb; No-adjective
りょういき,area; domain; territory; field,領域,Noun; No-adjective
がくせつ,theory,学説,Noun
かけ,"credit; money owed on an account; bill; hot noodles in broth; proportion (of wholesale price, as tenths of list price); in the midst of; rest; rack; hanger",掛け,Noun; Noun - used as a suffix; Suffix
にゅうしょう,winning a prize or place (in a contest),入賞,Noun; Suru verb
くみこむ,to insert; to include; to incorporate; to cut in (printing),組み込む,Godan verb with mu ending; Transitive verb
しゃこう,social life; social intercourse,社交,Noun; No-adjective
じゃっかん,some; few; a number of; a little (bit); somewhat; to a certain extent; many; a lot,若干,No-adjective; Adverbial noun; Noun
げんみつ,strict; close; precise; scrupulous,厳密,Na-adjective
ようひん,articles; supplies; parts,用品,Noun
りょうかい,comprehension; consent; understanding; agreement; OK; roger (on two-way radio),了解,Noun; Suru verb
ほしょう,compensation; reparation,補償,Noun; Suru verb
うらがえし,inside out; upside down; flip side; opposite; contrary; reverse,裏返し,Noun
ふごう,wealthy person; millionaire,富豪,Noun
べんろん,discussion; debate; argument,弁論,Noun; Suru verb; No-adjective
じゅうじつ,fullness; completion; perfection; substantiality; enhancement; improvement; enrichment; upgrading; replenishment; repletion,充実,Noun; Suru verb
しょみん,common people; ordinary people; masses,庶民,Noun
いじ,stubbornness; obstinacy; willpower; pride; disposition; nature; appetite; desire; greed,意地,Noun; No-adjective
ほじゅう,replenishment; supplementation; supplement; replacement,補充,Noun; Suru verb
ふよう,support (e.g. of one's dependents); maintenance,扶養,Noun; Suru verb
たいわ,dialogue; discussion; conversation; interaction,対話,Noun; Suru verb; No-adjective
しんぎ,deliberation,審議,Noun; No-adjective; Suru verb
ふかめる,to deepen; to heighten; to intensify,深める,Ichidan verb; Transitive verb
かにゅう,"joining (a club, organization, etc.); becoming a member; entry; admission",加入,Noun; Suru verb
おてあげ,being done for; giving up; being in a hopeless situation; not knowing what to do,お手上げ,Noun
ほうしゅつ,release; emission; ejection,放出,Noun; Suru verb
ほじょ,assistance; support; aid; help; subsidy; supplement; subvention; grant-in-aid; auxiliary; subsidiary; spot (in bodybuilding),補助,Noun; Suru verb; No-adjective
く,ward; district; section,区,Noun
ぐん,group; bunch; crowd; throng; group,群,Noun; Noun - used as a suffix
えんがん,coast; shore; littoral,沿岸,Noun; No-adjective
けい,penalty; sentence; punishment,刑,Noun; Noun - used as a suffix
ふんまつ,fine powder,粉末,Noun; No-adjective
しゅじゅ,various; a variety of; all kinds of; many,種々,No-adjective; Na-adjective; Adverbial noun; Noun
けい,system; lineage; group; corollary; system (range of strata that correspond to a particular time period); (taxonomical) series,系,Noun; Noun - used as a suffix
ろんり,logic; logical,論理,Noun; No-adjective
こじん,the deceased; the departed,故人,Noun
ごえい,guard; convoy; escort,護衛,Noun; Suru verb
まじえる,"to mix; to combine; to exchange (words, fire, etc.); to cross (e.g. swords); to join together",交える,Ichidan verb; Transitive verb
こうぜん,open; public; official; overt,公然,No-adjective; Taru-adjective; Adverb taking the 'to' particle
ひこう,delinquency; misconduct,非行,Noun; No-adjective
ざつだん,chatting; idle talk,雑談,Noun; Suru verb
ふく,good fortune,福,Noun
ぶりょく,armed might; military power; the sword; force,武力,Noun
つかいみち,purpose; utility; objective; way to use something,使い道,Noun
あっぱく,pressure; oppression; suppression,圧迫,Noun; Suru verb
がくれき,academic background,学歴,Noun
いたって,very much; exceedingly; extremely,至って,Adverb
しさつ,inspection; observation,視察,Noun; Suru verb; No-adjective
しあげ,finish; finishing; finishing touches,仕上げ,Noun
じぜん,prior; beforehand; in advance; before the fact,事前,Noun; No-adjective
さむらい,warrior (esp. of military retainers of daimyos in the Edo period); samurai; man in attendance (on a person of high standing); retainer,侍,Noun
かんぶ,management; (executive) staff; leaders; leadership,幹部,Noun
ふんしゅつ,spewing; gushing; spouting; eruption,噴出,Noun; Suru verb
たいのう,falling behind (with a payment); being in arrears; non-payment; default,滞納,Noun; Suru verb
しゅび,defense; defence,守備,Noun; Suru verb; No-adjective
てがける,to handle; to manage; to deal with; to work with; to rear; to look after,手がける,Ichidan verb; Transitive verb
ひかん,pessimism; disappointment,悲観,Noun; Suru verb
なにげない,casual; unconcerned; nonchalant,何気ない,I-adjective
てんじる,to turn; to shift; to alter; to distract,転じる,Ichidan verb; intransitive verb
うけいれ,receiving; acceptance; reception,受け入れ,Noun
くつがえす,to overturn; to capsize; to upset; to overthrow (government etc.); to reverse (decision etc.); to disprove (an established theory etc.); to overrule,覆す,Godan verb with su ending; Transitive verb
いったい,whole area; whole region; stretch (of land); tract; belt; zone,一帯,Noun; No-adjective
きこう,mechanism; organization; organisation,機構,Noun
しゅくめい,fate; destiny; predestination,宿命,Noun
じゅく,coaching school; cramming school; juku,塾,Noun
みち,not yet known; unknown; strange,未知,No-adjective; Noun
ほんね,real intention; motive; true opinion; what one really thinks,本音,Noun
いよく,will; desire; ambition; urge (e.g. creative urge),意欲,Noun; Noun - used as a suffix
はつ,first; new,初,No-adjective; Noun - used as a prefix; Noun
げんばく,atomic bomb; A-bomb,原爆,Noun
こがら,small build; small stature; petite; small pattern,小柄,Na-adjective; Noun; No-adjective
やしき,residence; estate; grounds; premises,屋敷,Noun
しょうする,to take the name of; to call oneself; to pretend; to feign; to purport,称する,Suru verb - special class; Transitive verb
