しりぞく,to step back; to move back; to retreat; to withdraw (from the presence of a superior); to leave; to exit; to resign; to retire; to quit; to concede,退く,Godan verb with ku ending; intransitive verb
たんき,short temper; quick temper; hot temper; impatience,短気,Noun; Na-adjective
なめる,to lick; to lap; to suck; to taste; to experience (esp. a hardship); to look down on (someone); to make fun of; to put down; to treat with contempt,舐める,Ichidan verb; Transitive verb
しんぼう,patience; endurance,辛抱,Noun; Suru verb
ひよこ,young bird; chick; hina doll; doll displayed during the Girls' Festival; green; wet behind the ears; juvenile,雛,Noun
おい,nephew,甥,Noun
みおとす,to overlook; to fail to notice; to miss (seeing),見落とす,Godan verb with su ending; Transitive verb
おり,cage; pen; jail cell; gaol cell,檻,Noun
ねたむ,to be jealous of; to envy; to begrudge,妬む,Godan verb with mu ending; Transitive verb
つらぬく,"to go through; to pierce; to penetrate; to run through (e.g. a river through a city); to pass through; to stick to (opinion, principles, etc.)",貫く,Godan verb with ku ending; Transitive verb
かわるがわる,alternately; by turns,代わる代わる,Adverb
たえる,to die out; to peter out; to become extinct; to cease; to be stopped; to be discontinued; to be cut off,絶える,Ichidan verb; intransitive verb
ねうち,value; worth; price; dignity,値打ち,Noun; Suru verb
ねかせる,to put to bed; to lay down lengthwise; to put a thing on its side; to set something aside unused; to let lie idle; to ferment; to lay down (wine),寝かせる,Ichidan verb; Transitive verb
まじわる,to cross; to intersect; to join; to meet; to associate with; to mingle with; to consort with; to have a sexual relationship; to copulate,交わる,Godan verb with ru ending; intransitive verb
いまさら,now (after such a long time); at this late hour (i.e. it is too late for something); at this point of time; afresh; anew; again,今更,Adverb
よわる,to weaken; to grow weak; to wane; to decline (of one's health); to be downcast; to be dejected; to be dispirited; to be troubled; to be at a loss,弱る,Godan verb with ru ending; intransitive verb
つつしむ,to be careful; to be discreet; to do in moderation; to refrain (from overdoing); to abstain; to be reverent; to be purified; to be chaste,慎む,Godan verb with mu ending; Transitive verb
むちゃ,absurd; unreasonable; excessive; rash; very; extremely; excessively,無茶,Na-adjective; Noun; Adverb
ふける,to age; to grow old (esp. in appearance); to show marks of age,老ける,Ichidan verb; intransitive verb
しょ,various; many; several,諸,Prefix
もうける,to prepare; to provide; to set up; to establish; to organize; to lay down (rules),設ける,Ichidan verb; Transitive verb
きたえる,to forge; to temper; to drill; to train; to discipline,鍛える,Ichidan verb; Transitive verb
みちびく,to guide; to lead; to show the way; to conduct; to derive; to deduce,導く,Godan verb with ku ending; Transitive verb
ふい,sudden; abrupt; unexpected; unforeseen,不意,Na-adjective; Noun; No-adjective
は,clique; group; coterie; (political) faction; wing; party; school; sect; denomination,派,Noun; Noun - used as a suffix
かなえる,"to grant (request, wish); to answer (prayer); to fulfill (conditions); to meet (requirements)",叶える,Ichidan verb; Transitive verb
ひさしい,long (time that has passed); old (story),久しい,I-adjective
めざましい,remarkable; striking; brilliant; splendid,目覚ましい,I-adjective
むいみ,nonsense; no meaning; meaningless,無意味,Na-adjective; Noun
たずさわる,to engage in; to participate in; to take part in; to be involved in,携わる,Godan verb with ru ending; intransitive verb
とく,to explain; to advocate; to preach; to persuade,説く,Godan verb with ku ending
はげむ,to strive; to endeavour; to endeavor; to make an effort,励む,Godan verb with mu ending
とげ,"thorn; spine; prickle; splinter (esp. lodged in one's flesh); hard sharp item (esp. lodged in one's throat, e.g. fish bone); biting words",刺,Noun
しのぐ,to endure; to keep out (e.g. rain); to stave off (e.g. starvation); to pull through; to get over; to survive; to surpass; to outdo; to excel; to eclipse,凌ぐ,Godan verb with gu ending; Transitive verb
かまえる,"to set up (a house, store, etc.); to build; to establish; to run; to have at the ready (e.g. a gun); to hold in preparation (e.g. a camera)",構える,Ichidan verb; Transitive verb; intransitive verb
うけつける,"to accept; to receive (an application); to take up; to (be able to) take (food, medicine, etc.); to bear; to tolerate; to endure; to be affected by",受け付ける,Ichidan verb; Transitive verb
ちょう,super-; ultra-; hyper-; extreme; extremely; really; totally; absolutely; over; more than,超,Prefix; Noun - used as a suffix
ゆびさす,to point at,指差す,Godan verb with su ending; Transitive verb
どうふう,enclosing (e.g. with a letter),同封,Noun; Suru verb; No-adjective
おもんじる,to respect; to honor; to honour; to esteem,重んじる,Ichidan verb; Transitive verb
やすめる,to rest; to suspend; to give relief,休める,Ichidan verb; Transitive verb
あおぐ,to look up (at); to look up to; to respect; to revere; to ask for (e.g. guidance); to seek; to turn to (someone) for; to depend on; to rely on; to gulp down,仰ぐ,Godan verb with gu ending; Transitive verb
こころがける,to keep in mind; to bear in mind; to try; to aim to do,心がける,Ichidan verb; Transitive verb
なさけ,pity; sympathy; compassion; mercy; affection; love,情け,Noun
したてる,to tailor; to make (clothing); to train; to bring up; to make it seem like; to pass off; to turn into a play or movie; to prepare; to send; to despatch,仕立てる,Ichidan verb; Transitive verb
むなしい,empty; void; vacant; vain; fruitless; futile; ineffective; lifeless,虚しい,I-adjective
そう,whole; all; general; gross,総,Noun; Prefix
まちどおしい,looking forward to; anxiously awaited,待ち遠しい,I-adjective
いちじるしい,striking; remarkable; considerable,著しい,I-adjective
ひそか,secret; private; surreptitious,密か,Na-adjective; Noun
にづくり,packing; baling; crating,荷造り,Noun; Suru verb
かいばつ,height above sea level,海抜,Noun
やまい,illness; disease; bad habit; weakness; fault,病,Noun
さい,re-; again; repeated; deutero-,再,Prefix
よわまる,to abate; to weaken; to be emaciated; to be dejected,弱まる,Godan verb with ru ending; intransitive verb
きすう,odd number,奇数,Noun; No-adjective
ようけん,business; thing to be done; something that should be performed; information that should be conveyed,用件,Noun
おいる,to age; to grow old,老いる,Ichidan verb; intransitive verb
はやす,to grow; to cultivate; to wear a beard,生やす,Godan verb with su ending; Transitive verb
むらがる,to swarm; to gather,群がる,Godan verb with ru ending; intransitive verb
そまる,to be dyed; to be tainted; to be infected; to be stained; to be steeped,染まる,Godan verb with ru ending; intransitive verb
そめる,to dye; to colour; to color,染める,Ichidan verb; Transitive verb
たしざん,addition,足し算,Noun
ねむたい,sleepy; drowsy,眠たい,I-adjective
けんやく,thrift; economy; frugality,倹約,Noun; Suru verb; Na-adjective
ほろびる,to go to ruin; to go under; to fall; to be destroyed,滅びる,Ichidan verb; intransitive verb
かきとる,to write down (what someone says); to take down dictation; to take notes (e.g. of a lecture); to copy out (a text),書き取る,Godan verb with ru ending; Transitive verb
そむく,to run counter to; to go against; to disobey; to infringe,背く,Godan verb with ku ending; intransitive verb
そなえつける,to provide; to furnish; to equip; to install,備え付ける,Ichidan verb; Transitive verb
さえる,"to be clear (of a sight, sound, colour, etc.); to be bright; to be vivid; to be crisp; to be clear-headed; to be alert; to be on the ball; to be wide awake",冴える,Ichidan verb; intransitive verb
しようにん,employee; servant,使用人,Noun
ほうび,reward; prize,褒美,Noun
こころざす,to plan; to intend; to aspire to; to set aims (sights on),志す,Godan verb with su ending; intransitive verb
あこがれ,yearning; longing; aspiration; adoration,憧れ,Noun; No-adjective
めつき,look (in someone's eyes); expression (of the eyes); eyes,目つき,Noun
よふけ,late at night; small hours of the morning,夜更け,Noun
ならす,to accustom; to train (e.g. one's ear); to tame; to domesticate; to train (an animal),慣らす,Godan verb with su ending; Transitive verb
つくろう,"to mend; to patch up; to repair; to fix; to fix (hair, clothes, appearance etc.); to adjust; to tidy up; to groom; to keep up appearances",繕う,Godan verb with u ending; Transitive verb
ねる,"to knead; to thicken into a paste (stirring over a flame); to polish (a plan, etc.); to refine; to elaborate; to work out; to train; to drill; to exercise",練る,Godan verb with ru ending; Transitive verb; intransitive verb
ぜんかい,complete recovery of health,全快,Noun; Suru verb
つば,saliva; spit; sputum,唾,Noun; Suru verb
まちあわせ,appointment,待ち合わせ,Noun
とぎれる,to break off; to come to an end; to be interrupted; to be cut short,途切れる,Ichidan verb; intransitive verb
こちょう,exaggeration,誇張,Noun; Suru verb
きちょうめん,methodical; precise; meticulous; scrupulous,几帳面,Na-adjective; Noun
あわす,"to match (rhythm, speed, etc.); to join together; to unite; to combine; to add up; to face; to be opposite (someone); to compare; to check with",合わす,Godan verb with su ending; Transitive verb
はんじょう,prosperity; flourishing; thriving,繁盛,Noun; Suru verb
かくしゅ,every kind; all sorts,各種,Noun; No-adjective
さっする,to guess; to sense; to presume; to judge; to sympathize with; to sympathise with,察する,Suru verb - special class; Transitive verb
からむ,to entangle; to entwine; to pick a quarrel; to find fault; to be involved with; to be influenced by; to develop a connection with,絡む,Godan verb with mu ending; intransitive verb
めつぼう,downfall; ruin; collapse; destruction,滅亡,Noun; Suru verb
