ものずき,(idle) curiosity; fancifulness; whimsy; (having) strange tastes,物好き,Noun; Na-adjective
さくご,mistake; error; discrepancy; discrepancy between one's actions and intentions,錯誤,Noun
なまぬるい,lukewarm; tepid; half-hearted; vague; weak; lenient; mild; soft,生ぬるい,I-adjective
こころがけ,(mental) attitude; way of thinking; attention; care,心がけ,Noun
おりかえす,"to turn up (hem, sleeves, etc.); to fold back (e.g. page); to turn back; to double back; to return; to loopback (a signal, message, etc.)",折り返す,Godan verb with su ending; Transitive verb
へいれつ,"arranging in a line; standing in a row; parallel (electronics, computing, etc.)",並列,Noun; Suru verb; No-adjective
のきなみ,row of houses; every house; each house; every door; all; totally; altogether; across the board,軒並み,Noun; Adverbial noun
はらっぱ,open field; empty lot; plain,原っぱ,Noun
ねんりん,annual tree ring; growth ring; experience in life,年輪,Noun
だいべん,feces; excrement; shit,大便,Noun
たんか,stretcher; litter,担架,Noun
かごう,chemical combination,化合,Noun; Suru verb
ちゃくしょく,colouring; coloring; colorant,着色,Noun; Suru verb; No-adjective
せいめい,(full) name; family name and given name,姓名,Noun
おくらす,to delay; to postpone; to slow down; to retard,遅らす,Godan verb with su ending; Transitive verb
ちぢまる,to shorten; to narrow; to close; to shrink,縮まる,Godan verb with ru ending; intransitive verb
げんてん,subtracting points; points deducted,減点,Noun; Suru verb
ねんごう,"name of an imperial era (e.g. Heisei, Shōwa)",年号,Noun
こうねつひ,cost of fuel and lighting; cost of heat and electricity; energy bill; utility cost,光熱費,Noun
とくぎ,special skill,特技,Noun
がち,artistry; good taste; elegance; grace,雅致,Noun
ねばる,to be sticky; to be adhesive; to persevere; to persist; to stick to; to hold out,粘る,Godan verb with ru ending; intransitive verb
はいけい,Dear (so and so); Dear Sir; Dear Madam; To Whom It May Concern,拝啓,Noun
ぶんぼ,denominator,分母,Noun
じびか,"otolaryngology; ear, nose, and throat department",耳鼻科,Noun
しこう,taste; liking; preference,嗜好,Noun; Suru verb
うんぬん,and so on; and so forth; et cetera; and such; comment; criticism,云々,Expression; Noun; Suru verb
きりかえる,to change; to exchange; to convert; to renew,切り替える,Ichidan verb; Transitive verb
やこう,walking around at night; night train; night travel,夜行,Noun; Suru verb
しあさって,in three days' time; two days after tomorrow,明々後日,Adverbial noun; Temporal noun
えん,fate; destiny (esp. as a mysterious force that binds two people together); relationship (e.g. between two people); bond; link; connection; family ties,縁,Noun
もうしぶん,objection; shortcomings,申し分,Noun; Suru verb
かんらん,viewing,観覧,Noun; Suru verb
りょうきょく,both extremities; North and South Poles; positive and negative poles,両極,Noun
りょうち,territory; dominion; grounds (e.g. school),領地,Noun; No-adjective
がんきゅう,eyeball,眼球,Noun; No-adjective
わぶん,Japanese text; sentence in Japanese,和文,Noun
すえつける,to install; to equip; to mount,据え付ける,Ichidan verb; Transitive verb
しゅうがく,learning,修学,Noun; Suru verb
きふう,character; traits; ethos,気風,Noun
