かんこう,sightseeing; tourism,観光,Noun; Suru verb
こんやく,engagement; betrothal,婚約,Noun; Suru verb; No-adjective
ぶんせき,analysis,分析,Noun; Suru verb
ちえ,wisdom; wit; sagacity; sense; prajna (insight leading to enlightenment),知恵,Noun
いんよう,quotation; citation; reference,引用,Noun; Suru verb; No-adjective
てつ,iron (Fe); strong and hard (as iron); railway; railway enthusiast,鉄,Noun; No-adjective; Noun - used as a suffix; Noun - used as a prefix
ぶき,weapon; arms; ordnance; weapon (something used to gain an advantage); asset,武器,Noun
しゅと,capital city; metropolis,首都,Noun; No-adjective
さばく,desert,砂漠,Noun
しょさい,study; library; den; home office,書斎,Noun
した,tongue; tongue-like object; clapper (of a bell); talon (of a lock),舌,Noun
はり,"needle; pin; hook; stinger; thorn; hand (e.g. clock, etc.); pointer; staple (for a stapler); needlework; sewing; malice; counter for stitches",針,Noun; Counter; Noun - used as a suffix
かんとく,supervision; control; superintendence; direction; director; superintendent; supervisor; coach,監督,Noun; Suru verb; No-adjective
こうか,coin; hard currency,硬貨,Noun
いち,place; situation; position; location,位置,Noun; Suru verb
わらい,"laugh; laughter; smile; sneer; sex aids (e.g. dildos, pornographic books, erotic woodblock prints, etc.)",笑い,Noun
いじょう,strangeness; abnormality; disorder,異常,Noun; Na-adjective
そくど,speed; velocity; pace; rate; velocity,速度,Noun
はくしゅ,clapping hands; applause,拍手,Noun; Suru verb
しゅんかん,moment; second; instant,瞬間,Adverbial noun; Temporal noun
こくもつ,grain; cereal; corn,穀物,Noun; No-adjective
たいしょう,"target; object (of worship, study, etc.); subject (of taxation, etc.)",対象,Noun; No-adjective
よさん,estimate; budget,予算,Noun; Suru verb; No-adjective
かんかく,sense; sensation; feeling; intuition,感覚,Noun; Suru verb
しょうがくきん,scholarship; stipend; bursary; student loan,奨学金,Noun
まつり,festival; feast; harassment by an Internet pitchfork mob; online shaming; flaming,祭,Noun
ぎゃく,"reverse; opposite; converse (of a hypothesis, etc.); inverse (function)",逆,No-adjective; Na-adjective; Noun; Noun - used as a prefix
ぶっしつ,material; substance; matter,物質,Noun
す,nest; rookery; breeding place; hive; den; haunt; (spider's) web,巣,Noun
どくしん,bachelorhood; single; unmarried; celibate,独身,Noun; No-adjective
ぎかい,congress; parliament; diet; legislative assembly,議会,Noun
あんてい,stability; steadiness; equilibrium,安定,Noun; Suru verb; Na-adjective; No-adjective
こくばん,blackboard,黒板,Noun
のうぎょう,agriculture,農業,Noun; No-adjective
せきたん,coal,石炭,Noun
たに,valley,谷,Noun
どろ,mud; slush; (wet) dirt; mire; thief,泥,Noun; No-adjective
ひひょう,criticism; review; commentary,批評,Noun; Suru verb; No-adjective
のうか,farmer; farming family; farmhouse,農家,Noun
たいおん,"temperature; body temperature (human, animal)",体温,Noun
きゅうしゅう,absorption; suction; attraction,吸収,Noun; Suru verb
ひづけ,date; dating,日付,Noun
けんちく,construction; architecture (of buildings),建築,Noun; Suru verb
かつよう,practical use; application; conjugation; inflection,活用,Noun; Suru verb
ぶんめい,civilization; civilisation; culture; Bunmei era (1469.4.28-1487.7.20),文明,Noun
たいりく,continent; continental Asia (esp. mainland China); continental Europe,大陸,Noun; No-adjective
しんこう,(religious) faith; belief; creed,信仰,Noun; Suru verb
きんゆう,finance; financing; credit transacting; loaning of money; monetary; financial; credit,金融,Noun; No-adjective
しょうひ,consumption; expenditure,消費,Noun; Suru verb; No-adjective
だいじん,cabinet minister,大臣,Noun
つばさ,"wing; Chinese ""Wings"" constellation (one of the 28 mansions); counter for birds or bird wings",翼,Noun; Suffix; Counter
がいこう,diplomacy; selling (e.g. door-to-door); canvassing,外交,Noun
がっき,school term; semester,学期,Noun; No-adjective
げんじょう,present condition; existing state; status quo; current state,現状,Noun; No-adjective
りそう,ideal; ideals,理想,Noun; No-adjective
えいぎょう,business; trade; operations; sales,営業,Noun; Suru verb
きんにく,muscle,筋肉,Noun
じょしゅ,assistant; helper; assistant (to a professor),助手,Noun
かいが,painting; picture,絵画,Noun
かさい,conflagration; fire,火災,Noun
しんけい,nerve; nerves; sensitivity,神経,Noun; No-adjective
いた,board; plank; sheet (of metal); plate (of glass); pane; slab; cutting board; chopping board; chef (esp. of high-end Japanese cuisine); cook,板,Noun
くみあい,association; union; guild,組合,Noun
きんこ,safe; strongbox; cashbox; vault; depository; cash office; treasury; provider of funds,金庫,Noun
でんとう,tradition; convention,伝統,Noun
あくま,devil; demon; fiend; Satan; the Devil; Māra; evil spirits or forces that hinder one's path to enlightenment,悪魔,Noun
はら,abdomen; belly; stomach; womb; one's mind; one's real intentions; one's true motive; courage; nerve; willpower; generosity; magnanimity; feelings; emotions,腹,Noun; Suffix; Counter
さぎょう,work; operation; manufacturing; fatigue duty,作業,Noun; Suru verb
たから,treasure,宝,Noun
しょくひん,food; food products; foodstuffs,食品,Noun
はた,flag; pataka (banner); banner (administrative division of Inner Mongolia),旗,Noun
げんしょう,phenomenon,現象,Noun
こいびと,lover; sweetheart; boyfriend; girlfriend,恋人,Noun
きし,bank; coast; shore,岸,Noun
おんど,temperature,温度,Noun
ほのお,"flame; blaze; flames (of intense emotion, e.g. love, jealousy, anger); passion",炎,Noun
こきゅう,breathing; respiration; knack; trick; secret (of doing something); harmony; balance; synchronization; accord; short interval; short pause,呼吸,Noun; Suru verb
はだか,nakedness; nudity; bareness; nakedness; baldness; being uncovered; being penniless; concealing nothing; openness,裸,Noun; No-adjective
ちのう,intelligence; intellect; brains,知能,Noun
けんぽう,constitution,憲法,Noun; No-adjective
