すみ,corner; nook; recess; downstage right (on a noh stage),隅,Noun; Noun - used as a suffix
きょうそう,competition; contest; rivalry; race; competition (between organisms or species),競争,Noun; Suru verb
にゅういん,hospitalization; hospitalisation,入院,Noun; Suru verb
かたち,form; shape; figure; visage,形,Noun
るす,"absence; being away from home; house-sitting; house-sitter; being left unattended to (of one's studies, etc.); neglecting",留守,Noun; Suru verb; No-adjective
しかた,way; method; means; resource,仕方,Noun
けしき,scenery; scene; landscape,景色,Noun; No-adjective
きみ,you; buddy; pal; monarch; ruler; sovereign; (one's) master,君,Pronoun; Noun
ち,blood; consanguinity,血,Noun
いない,within; inside of; less than,以内,Noun; Noun - used as a suffix
たとえば,for example; for instance; e.g.,例えば,Adverb
わかれる,to part (usu. of people); to part from; to part with; to be apart from; to separate (of a couple); to break up; to divorce; to lose (e.g. one's mother),別れる,Ichidan verb; intransitive verb
たな,shelf; shelves; ledge; rack; trellis,棚,Noun
ひっこす,to move (house); to change residence,引っ越す,Godan verb with su ending; intransitive verb
もうしあげる,to say; to tell; to state; to express; to do,申し上げる,Ichidan verb; Transitive verb; Auxiliary verb
ふくざつ,complex; complicated; intricate; mixed (feelings),複雑,Na-adjective; Noun
しなもの,goods; article; thing,品物,Noun
ぎじゅつ,technology; engineering; technique; skill; art; craft,技術,Noun
ごぞんじ,knowing; (an) acquaintance,ご存じ,Noun
くさ,grass; weed; herb; thatch; ninja; not genuine; substandard; laughter; LOL,草,Noun; Prefix; Expression
いか,not exceeding; and downward; ... and below; below (e.g. standard); under (e.g. a level); the below-mentioned; the following; the rest,以下,Noun
りょうほう,both; both sides; both parties,両方,Noun; No-adjective
ばい,twice; double; times; -fold,倍,Noun; Suffix
みなと,harbour; harbor; port,港,Noun
あんしん,relief; peace of mind,安心,Na-adjective; Noun; Suru verb
せん,line; stripe; stria; line (e.g. telephone line); wire; ray (e.g. X-ray); beam; line (e.g. of a railroad); track; route; lane; outline; contours; form; level; division,線,Noun; Noun - used as a suffix
さげる,to hang; to suspend; to wear (e.g. decoration); to lower; to reduce; to bring down; to demote; to move back; to pull back; to clear (plates),下げる,Ichidan verb; Transitive verb
むし,insect; bug; cricket; moth,虫,Noun
ことり,small bird; little bird,小鳥,Noun
こうこうせい,senior high school student,高校生,Noun
のりかえる,"to transfer (trains); to change (bus, train); to change one's mind; to move on to (e.g. a new love interest); to change methods",乗り換える,Ichidan verb; Transitive verb
えだ,branch; bow; bough; twig,枝,Noun
てら,temple (Buddhist),寺,Noun
きもの,clothing; clothes; kimono (or other trad. Japanese clothing),着物,Noun
かよう,"to go to and from (a place); to go back and forth between; to run between (e.g. bus, train, etc.); to ply between; to go to (school, work, etc.)",通う,Godan verb with u ending; intransitive verb
てんいん,employee (of a store); shop assistant; clerk; salesperson,店員,Noun
かえり,return; coming back,帰り,Noun
おわり,the end,終わり,Noun
さわぐ,to make noise; to make racket; to be noisy; to rustle; to swoosh; to make merry; to clamor; to clamour; to make a fuss; to kick up a fuss; to lose one's cool,騒ぐ,Godan verb with gu ending; intransitive verb
やわらかい,soft; tender; pliant; supple; gentle; mild; mellow; informal; light; flexible (e.g. thinking),柔らかい,I-adjective
ていねい,polite; courteous; civil; careful; close; thorough; conscientious,丁寧,Na-adjective; Noun
ふむ,to step on; to tread on; to trample on; to set foot on (e.g. foreign soil); to stand on; to visit; to experience; to undergo,踏む,Godan verb with mu ending; Transitive verb
うら,opposite side; bottom; other side; side hidden from view; rear; back; behind; lining; inside; in the shadows; behind the scenes; offstage,裏,Noun
ひえる,"to grow cold (from room temperature, e.g. in refrigerator); to get chilly; to cool down",冷える,Ichidan verb; intransitive verb
まんなか,middle; centre; center; midpoint,真ん中,Noun
えんりょ,reserve; constraint; restraint; modesty; declining; refraining; forethought; foresight,遠慮,Noun; Suru verb
おもて,"surface; face (i.e. the visible side of an object); front (of a building, etc.); obverse side (i.e. ""head"") of a coin; outside; exterior; appearance; public",表,Noun
かざる,to decorate; to ornament; to adorn,飾る,Godan verb with ru ending; Transitive verb
つごう,circumstances; condition; convenience; to arrange; to manage; to lend money; to raise money; in all; in total; all told,都合,Adverb; Noun; Suru verb
くれる,"to get dark; to grow dark; to end (of a day, year, season, etc.); to come to an end; to close; to be sunk in (e.g. despair); to be lost in (e.g. thought)",暮れる,Ichidan verb; intransitive verb
ひるま,daytime; during the day; time from sunrise until sunset; diurnal period,昼間,Adverbial noun; Temporal noun
ぶちょう,"head (chief, director) of a section or department; head of a (school) club; head of a (school) team",部長,Noun
ひきだし,drawer; withdrawal (of money from an account); variety of knowledge and experience useful for handling things impromptu,引き出し,Noun
きゅう,sudden; abrupt; unexpected; urgent; pressing; steep; sharp; precipitous; rapid; swift; fast; emergency; crisis; danger; urgency; hurrying; haste,急,Na-adjective; Noun
かいじょう,assembly hall; meeting place; venue; grounds,会場,Noun
ちり,geography,地理,Noun
でんとう,electric light,電灯,Noun
きゅうこう,hurrying (to somewhere); rushing; hastening; express (train),急行,Noun; Suru verb; No-adjective
おどり,dance,踊り,Noun
こまかい,small; fine; minute; minor; trivial; sensitive; attentive,細かい,I-adjective
てきとう,suitable; proper; appropriate; adequate; perfunctory; half-minded; sloppy; lazy,適当,Na-adjective; Noun
かちょう,section manager; section chief,課長,Noun
さかん,popular; prosperous; enthusiastic; energetic; vigorous,盛ん,Na-adjective
ひきだす,to pull out; to take out; to draw out; to withdraw,引き出す,Godan verb with su ending; Transitive verb
だんぼう,(indoor) heating,暖房,Noun; Suru verb
わりあい,rate; ratio; percentage; proportion; comparatively; contrary to expectations,割合,Adverb; Noun
もうす,to say; to be called; to do,申す,Godan verb with su ending; Transitive verb
たいいん,leaving hospital; discharge from hospital,退院,Noun; Suru verb
うりば,selling area; counter; section; department; favorable time to sell; good time to sell,売り場,Noun
こうどう,auditorium; lecture hall,講堂,Noun
ふべん,inconvenience; inexpediency; unhandiness,不便,Na-adjective; Noun
しょくりょうひん,foodstuff; groceries,食料品,Noun
しんぶんしゃ,newspaper company,新聞社,Noun
うけつけ,reception (desk); information desk; receipt; acceptance,受付,Noun; Suru verb
げしゅく,boarding; lodging; board and lodging; room and board; boarding house; lodging house; lodgings,下宿,Noun; Suru verb
にがい,bitter,苦い,I-adjective
うつす,to transcribe; to duplicate; to reproduce; to imitate; to describe; to film; to picture; to photograph,写す,Godan verb with su ending; Transitive verb
ゆ,hot water; hot bath; hot spring; molten iron,湯,Noun
おくじょう,rooftop,屋上,Noun
れいぼう,cooling; air-conditioning,冷房,Noun; Suru verb
したぎ,underwear,下着,Noun
たたみ,tatami mat; Japanese straw floor coverings,畳,Noun
わかす,to boil; to heat; to excite; to melt (metal),沸かす,Godan verb with su ending; Transitive verb
おじょうさん,(another's) daughter; young lady,お嬢さん,Noun
とっきゅう,"limited express (train, faster than an express); great hurry",特急,Noun
つける,"to soak (in); to steep; to dip; to dunk; to pickle; to preserve (in salt, vinegar, etc.)",漬ける,Ichidan verb; Transitive verb
とめる,to stop; to turn off; to park; to prevent; to suppress (a cough); to hold back (tears); to hold (one's breath),止める,Ichidan verb; Transitive verb
おくれる,"to be late; to be delayed; to fall behind schedule; to be overdue; to fall behind (in school, etc.); to struggle (with a subject)",遅れる,Ichidan verb; intransitive verb
つづける,to continue; to keep up; to keep on,続ける,Ichidan verb; Transitive verb; Auxiliary verb
てつだう,to help; to assist; to aid; to contribute to; to be a factor in,手伝う,Godan verb with u ending; Transitive verb
みつける,to discover; to find (e.g. an error in a book); to come across; to detect; to locate; to find (e.g. something missing); to find fault,見つける,Ichidan verb; Transitive verb
おどろく,to be surprised; to be astonished,驚く,Godan verb with ku ending; intransitive verb
ひらく,"to open; to undo; to unseal; to unpack; to bloom; to unfold; to spread out; to open (for business, e.g. in the morning); to be wide (gap, etc.); to widen",開く,Godan verb with ku ending; intransitive verb; Transitive verb
ねむる,to sleep (not necessarily lying down); to die; to lie idle (e.g. of resources); to be dormant; to be unused; to close one's eyes,眠る,Godan verb with ru ending; intransitive verb
かつ,to win; to gain victory,勝つ,Godan verb with tsu ending; intransitive verb
きこえる,to be heard; to be audible; to be said to be; to be reputed,聞こえる,Ichidan verb; intransitive verb
たずねる,to ask; to enquire; to inquire; to search; to look for; to look into; to investigate,尋ねる,Ichidan verb; Transitive verb
なれる,to get used to; to grow accustomed to; to become familiar with; to become skilled in; to become experienced at; to become tame; to become domesticated,慣れる,Ichidan verb; intransitive verb; Auxiliary verb
なく,to cry; to weep; to sob; to howl,泣く,Godan verb with ku ending
にる,"to resemble; to look like; to take after; to be similar (in status, condition, etc.); to be close; to be alike; to be like",似る,Ichidan verb; intransitive verb
もどる,to turn back (e.g. half-way); to return; to go back; to recover (e.g. something lost); to be returned; to rebound; to spring back,戻る,Godan verb with ru ending; intransitive verb
しらべる,to examine; to look up; to investigate; to check up,調べる,Ichidan verb; Transitive verb
つたえる,to convey; to report; to transmit; to communicate,伝える,Ichidan verb; Transitive verb
はず,"expectation that something took place, will take place or was in some state; it should be so; bound to be; expected to be; nock (of a bow)",筈,Noun
うごく,to move; to stir; to shift; to shake; to operate; to run; to go; to work; to make a move; to take action; to act; to go into action; to be touched,動く,Godan verb with ku ending; intransitive verb
しらせる,to notify; to advise; to inform,知らせる,Ichidan verb; Transitive verb
つづく,to continue; to last; to go on; to continue (without a break); to be unbroken; to occur again and again; to lead to; to connect to; to adjoin; to come after,続く,Godan verb with ku ending; intransitive verb
べつ,distinction; difference; discrimination; separate; different; another; extra; exception; exclusion; classified by; ranked by; according to,別,Noun; No-adjective; Na-adjective; Noun - used as a suffix
なる,to sound; to ring; to resound; to echo,鳴る,Godan verb with ru ending; intransitive verb
し,city,市,Noun; Noun - used as a suffix
まける,"to lose; to be defeated; to succumb; to give in; to surrender; to yield; to be inferior to; to break out in a rash due to (e.g. lacquer, shaving, etc.)",負ける,Ichidan verb; intransitive verb; Transitive verb
かなしい,sad; miserable; unhappy; sorrowful; sad; lamentable; deplorable; grievous,悲しい,I-adjective
なくなる,to die,亡くなる,Godan verb with ru ending; intransitive verb
いがい,with the exception of; excepting,以外,Adverbial noun
なおす,to cure; to heal; to fix; to correct; to repair; to do over again; to replace; to put back as it was; to convert (into a different state); to transform,治す,Godan verb with su ending; Transitive verb; Auxiliary verb
まちがえる,to make a mistake (in); to commit an error (e.g. in calculation); to confuse; to mistake something for something else,間違える,Ichidan verb; Transitive verb
まわる,to turn; to revolve; to visit several places; to function well; to pass a certain time,回る,Godan verb with ru ending; intransitive verb
すてる,to throw away; to cast away; to dump; to discard; to abandon; to desert; to leave; to give up; to resign,捨てる,Ichidan verb; Transitive verb
そだてる,to raise; to rear; to bring up; to train; to teach; to educate; to promote the growth of; to nurture; to foster; to develop,育てる,Ichidan verb; Transitive verb
ほめる,to praise; to admire; to speak well of someone,褒める,Ichidan verb; Transitive verb
いし,stone; gem; jewel,石,Noun
はずかしい,embarrassing; embarrassed; ashamed; humiliated; disgraceful; shameful,恥ずかしい,I-adjective
ぬる,to paint; to plaster; to lacquer; to varnish,塗る,Godan verb with ru ending; Transitive verb
とまる,to stay at (e.g. hotel); to be docked; to be berthed; to be moored,泊まる,Godan verb with ru ending; intransitive verb
かたづける,to tidy up; to put in order; to straighten up; to put away; to settle (problem); to clear (dispute); to finish; to bring something to an end,片付ける,Ichidan verb; Transitive verb
やむ,to cease; to stop; to be over,止む,Godan verb with mu ending; intransitive verb
とおく,far away; distant; at a distance; distant place,遠く,No-adjective; Adverbial noun; Noun
すむ,to finish; to end; to be completed; to merely result in something less severe than expected; to feel at ease,済む,Godan verb with mu ending; intransitive verb
つかまえる,to catch; to arrest; to seize,捕まえる,Ichidan verb; Transitive verb
おどる,to dance (orig. a hopping dance),踊る,Godan verb with ru ending; intransitive verb
たりる,to be sufficient; to be enough; to be worth doing; to be worthy of; to deserve; to do (the job); to serve; to answer,足りる,Ichidan verb; intransitive verb
なおる,to be cured; to get well; to be healed; to get mended; to be repaired; to be fixed,治る,Godan verb with ru ending; intransitive verb
かたい,hard; solid; tough; stiff; tight; wooden; unpolished (e.g. writing); strong; firm (not viscous or easily moved); safe; steady; honest; steadfast; obstinate; stubborn,硬い,I-adjective
たてる,to build; to construct,建てる,Ichidan verb; Transitive verb
あやまる,to apologize; to apologise,謝る,Godan verb with ru ending
たてる,to stand up; to put up; to set up; to erect; to thrust into; to bury into; to dig into; to make (a noise); to start (a rumour),立てる,Ichidan verb; Transitive verb; Suffix
さびしい,lonely; lonesome; solitary; desolate,寂しい,I-adjective
ぬれる,to get wet,濡れる,Ichidan verb; intransitive verb
なげる,"to throw; to hurl; to fling; to toss; to give up; to abandon; to throw away; to cast (a glance, shadow, doubt, etc.)",投げる,Ichidan verb; Transitive verb
ふとる,to put on weight; to gain weight; to grow fat; to get stout,太る,Godan verb with ru ending; intransitive verb
よる,to approach; to draw near; to come near; to be close to; to gather (in one place); to come together; to meet,寄る,Godan verb with ru ending; intransitive verb
はいしゃ,dentist,歯医者,Noun
まいる,"to go; to come; to call; to be defeated; to collapse; to die; to be annoyed; to be nonplussed; to be madly in love; to visit (shrine, grave)",参る,Godan verb with ru ending; intransitive verb
めしあがる,to eat; to drink,召し上がる,Godan verb with ru ending; Transitive verb
めずらしい,unusual; rare; curious; new; novel; fine (e.g. gift),珍しい,I-adjective
ゆれる,to shake; to sway; to waver,揺れる,Ichidan verb; intransitive verb
いのる,to pray; to wish,祈る,Godan verb with ru ending; Transitive verb
こむ,to be crowded; to be packed; to be complex; to go into; to put into; to remain (seated); to be plunged into (silence); to do intently,込む,Godan verb with mu ending; intransitive verb; Auxiliary verb
ガラス,glass; pane; vitreous,硝子,Noun; Noun or verb acting prenominally
おる,to break; to fracture; to break off; to snap off; to fold; to bend; to make (origami); to interrupt; to end,折る,Godan verb with ru ending; Transitive verb
だいがくせい,university student; college student,大学生,Noun
おれい,thanks; gratitude; manners; etiquette; bow; reward; gift; ceremony; ritual,お礼,Noun
ねむい,sleepy; drowsy; somnolent,眠い,I-adjective
やせる,to become thin; to lose weight; to reduce (one's) weight; to slim; to be barren; to be infertile; to be sterile,痩せる,Ichidan verb; intransitive verb
かむ,"to bite; to chew; to gnaw; to masticate; to fumble one's words (esp. during a play, broadcast, etc.); to falter with one's words; to stutter; to stammer",噛む,Godan verb with mu ending; Transitive verb
おく,"10^8; 100,000,000; hundred million",億,Numeric
さわる,to touch; to feel,触る,Godan verb with ru ending; intransitive verb
ひろう,to pick up; to find; to gather,拾う,Godan verb with u ending; Transitive verb
やく,"to burn; to roast; to broil; to grill; to bake; to heat; to heat up; to make (charcoal, pottery, bricks, etc.); to bake; to fire; to burn",焼く,Godan verb with ku ending; Transitive verb
われる,"to break; to be smashed; to split; to crack; to fissure; to be torn; to be divided (opinion, vote, etc.); to split (e.g. of a party); to come to light",割れる,Ichidan verb; intransitive verb
すべる,to glide; to slide (e.g. on skis); to slip; to fail (an examination); to bomb (when telling a joke); to drop; to go down; to come down,滑る,Godan verb with ru ending; intransitive verb
おたく,your house; your home; your family; your husband; your organization; you,お宅,Noun; Pronoun
おれる,to break; to be broken; to snap; to fracture; to be folded; to give in; to back down; to yield; to submit; to turn (a corner),折れる,Ichidan verb; intransitive verb
ひかる,to shine; to glitter; to be bright,光る,Godan verb with ru ending; intransitive verb
うえる,"to plant; to grow; to raise; to insert; to transplant; to implant; to set (type); to inoculate (e.g. an infectious agent); to instill (idea, value, etc.)",植える,Ichidan verb; Transitive verb
さしあげる,to give; to offer; to lift up; to hold up; to raise,差し上げる,Auxiliary verb; Ichidan verb; Transitive verb
じ,"character (i.e. kanji); hand-writing; penmanship; the ... word (i.e. ""the L word"" = ""love"")",字,Noun
やける,to burn; to be roasted; to be heated; to be sunburnt; to be jealous; to be envious,焼ける,Ichidan verb; intransitive verb
おいわい,congratulation; congratulations; celebration; festival,お祝い,Noun; Suru verb
とりかえる,to exchange; to swap; to barter; to replace; to substitute,取り替える,Ichidan verb; Transitive verb
かわく,to get dry,乾く,Godan verb with ku ending; intransitive verb
つる,to fish; to angle; to catch; to lure in; to tempt; to attract; to entice,釣る,Godan verb with ru ending; Transitive verb
ようじ,tasks; things to do; errand; business (to take care of),用事,Noun
とどける,to deliver; to forward; to send; to report; to notify; to file notice (to the authorities); to give notice,届ける,Ichidan verb; Transitive verb
