ぎょうせき,achievement; performance; results; work,業績,Noun
けいひ,expenses; cost; outlay,経費,Noun
けいれき,personal history; career,経歴,Noun
けっしょう,decision of a contest; finals (in sports),決勝,Noun
ふんそう,dispute; conflict; trouble; strife,紛争,Noun; Suru verb
こうしん,march; parade,行進,Noun; Suru verb
えもの,prey; catch; kill; game; spoils; trophy; loot; plunder,獲物,Noun
こころよい,pleasant; agreeable; comfortable; refreshing,快い,I-adjective
びしょう,smile,微笑,Noun; Suru verb
かんしょう,interference; intervention; meddling,干渉,Noun; Suru verb
ひってき,to be a match for; to rival; to equal; to compare with,匹敵,Suru verb
たいまん,negligence; neglect; carelessness; procrastination,怠慢,Noun; Na-adjective
ていせい,correction; revision; amendment,訂正,Noun; Suru verb; No-adjective
ついせき,chase; pursuit; tracking; stalking; following up; tracing,追跡,Noun; Suru verb; No-adjective
せいふく,conquest; subjugation; overcoming,征服,Noun; Suru verb
にゅうしゅ,acquisition; obtaining; coming to hand,入手,Noun; Suru verb
きょうくん,lesson; precept; teachings; moral,教訓,Noun; Suru verb
さんしょう,reference; bibliographical reference; consultation; browsing (e.g. when selecting a file to upload on a computer),参照,Noun; Suru verb
おちこむ,"to feel down; to feel sad; to be depressed; to be in low spirits; to be in a slump (business, economy, etc.); to be in an unfavourable condition",落ち込む,Godan verb with mu ending; intransitive verb
たかまる,to rise; to swell; to be promoted,高まる,Godan verb with ru ending; intransitive verb
じょうえん,"performance (of a play, opera, etc.); staging; presentation",上演,Noun; Suru verb
しょうちょう,(abstract) symbol; emblem; representation,象徴,Noun; Suru verb; No-adjective
こくれん,United Nations; UN,国連,Noun
とうせん,"being elected; being selected (to win a prize, etc.); winning (in a lottery, raffle, etc.)",当選,Noun; Suru verb
しょくん,you (people); gentlemen; ladies and gentlemen; my friends; everyone,諸君,Noun
なみ,average; medium; common; ordinary; mid-grade (item); regular grade; same level as; equal to; equivalent to; on par with; each (e.g. month); every,並,No-adjective; Noun; Noun - used as a suffix
たんちょう,monotony; monotone; dullness; monotone; monotonic,単調,Na-adjective; Noun
たのみ,request; favor; favour; reliance; dependence; trust; hope,頼み,Noun
けんぜん,healthy; sound; wholesome,健全,Na-adjective; Noun
けいかい,vigilance; caution; alertness; precaution,警戒,Noun; Suru verb
とっけん,privilege; special right,特権,Noun; No-adjective
まし,better; less objectionable; preferable; more; increase; extra; increase; growth,増し,Na-adjective; Noun - used as a suffix; Noun
いるい,clothes; clothing; garments,衣類,Noun; No-adjective
つかい,errand; mission; going as envoy; messenger; bearer; errand boy; errand girl; familiar spirit; use; usage; user; trainer,使い,Noun; Noun - used as a suffix; Noun - used as a prefix
かっぱつ,lively; active; vigorous; animated,活発,Na-adjective; Noun
けんち,point of view,見地,Noun
せいじょう,normalcy; normality; normal,正常,Noun; Na-adjective; No-adjective
けいせい,formation; molding; making up; taking form; repair (e.g. plastic surgery); replacement; -plasty,形成,Noun; Suru verb
ちょめい,well-known; noted; celebrated,著名,Na-adjective; Noun
おおはば,big; large; drastic; substantial; full-width cloth (approx. 72 cm wide for traditional Japanese clothing; approx. 140 cm wide for Western clothing),大幅,Na-adjective; Noun
へんさい,repayment; reimbursement; refund; redemption,返済,Noun; Suru verb
はんえい,prospering; prosperity; thriving; flourishing,繁栄,Noun; Suru verb
こうかい,opening to the public; making available to the public; putting on display; exhibiting,公開,Noun; Suru verb; No-adjective
ただよう,to drift; to float; to waft (e.g. a scent); to hang in the air; to be in the air (e.g. a feeling or mood); to wander; to walk around aimlessly,漂う,Godan verb with u ending; intransitive verb
こくはく,confession; acknowledgement; acknowledgment; profession of love; confession of sins (e.g. the confessional),告白,Noun; Suru verb; No-adjective
ぶもん,division (of a larger group); branch; field; class (subclass),部門,Noun; No-adjective
めいぼ,register of names; list of names; roll; register,名簿,Noun
つう,"connoisseur; authority; counter for letters, notes, documents, etc.",通,Na-adjective; Noun - used as a suffix; Counter
ふたん,"burden; load; responsibility; bearing (a cost, responsibility, etc.); shouldering",負担,Noun; Suru verb
だんけつ,unity; union; solidarity; combination,団結,Noun; Suru verb
ぶそう,arms; armament,武装,Noun; Suru verb
めんじょ,exemption; exoneration; discharge,免除,Noun; Suru verb
しょうげき,shock; impact; crash,衝撃,Noun; Suru verb; No-adjective
そうじゅう,steering; piloting; flying; control; management; handling; control; manipulation,操縦,Noun; Suru verb
せいしゅん,youth; springtime of life; adolescent,青春,Noun; No-adjective
しょち,measure; step; dealing with; medical treatment,処置,Noun; Suru verb
とうぼう,escape; flight; running away; elopement,逃亡,Noun; Suru verb
だげき,blow; shock; strike; damage; batting,打撃,Noun
うちこむ,"to drive in (e.g. nail, stake); to hammer in; to hit (a ball, etc.); to drive; to smash; to fire into (e.g. a crowd); to launch (e.g. missiles)",打ち込む,Godan verb with mu ending; Transitive verb
ついほう,exile; banishment; eviction; deportation; elimination (e.g. of poverty); removal,追放,Noun; Suru verb
そうぞう,creation,創造,Noun; Suru verb
こうご,mutual; reciprocal; alternate,交互,Noun; No-adjective
とうろく,registration; accession; register; entry,登録,Noun; Suru verb
はいご,back; rear; background; behind the scenes,背後,Noun; No-adjective
かくりつ,establishment; settlement,確立,Noun; Suru verb
ちてき,intellectual,知的,Na-adjective
しょうそく,news (from somebody); letter; contact; (somebody's) whereabouts; (somebody's) movements,消息,Noun
となえる,to recite; to chant; to cry; to yell; to shout; to advocate; to advance; to preach; to insist,唱える,Ichidan verb; Transitive verb
きょうてい,arrangement; pact; agreement,協定,Noun; Suru verb
けいそつ,rash; thoughtless; careless; hasty,軽率,Na-adjective; Noun
じょうくう,sky; the skies; high-altitude sky; upper air,上空,Noun
てっこう,iron and steel,鉄鋼,Noun
どうどう,magnificent; grand; impressive; dignified; fair; square; open; unashamed; grandly; boldly; confidently; fairly; squarely; unreservedly,堂々,Taru-adjective; Adverb taking the 'to' particle
よくしつ,bathroom,浴室,Noun
ようぼう,demand for; request,要望,Noun; Suru verb
