がっこう,school; Gakkou,学校,Noun; Place
かわ,river; stream; River; the ... river; Gawa,川,Noun; Suffix; Place
て,hand; arm; forepaw; foreleg; handle; hand; worker; help; trouble; care; effort; means; way; trick; move; hand; handwriting; kind; type; sort; one's hands,手,Noun; Noun - used as a suffix; Counter; Place
と,door (esp. Japanese-style); shutter; window shutter; entrance (to a home); narrows; To,戸,Noun; Place
めがね,glasses; eyeglasses; spectacles; judgment; judgement; discrimination; discernment; Megane,眼鏡,Noun; Place
たばこ,tobacco; cigarette; cigaret; cigar; tobacco plant (Nicotiana tabacum); Tabaco,煙草,Noun; Place
あか,"red; crimson; scarlet; red-containing colour (e.g. brown, pink, orange); Red (i.e. communist); red light (traffic)",赤,Noun; No-adjective; Place
しごと,work; job; business; occupation; work,仕事,Noun; Suru verb; No-adjective
えいご,English (language),英語,Noun; No-adjective
もんだい,"question (e.g. on a test); problem; problem (e.g. societal, political); question; issue; subject (e.g. of research); question (i.e. doubt)",問題,Noun
へや,room; chamber; apartment; flat; pad; stable,部屋,Noun
こども,child,子供,Noun
じかん,time; hour; period; class; lesson,時間,Noun
あめ,rain,雨,Noun; No-adjective
せんせい,"teacher; master; doctor; with names of teachers, etc. as an honorific; previous existence",先生,Noun; Suffix
とし,year; age; years; past one's prime; old age,年,Noun
てがみ,letter,手紙,Noun
でんわ,telephone call; phone call; telephone (device); phone,電話,Noun; Suru verb; No-adjective
みず,"water (esp. cool, fresh water, e.g. drinking water); fluid (esp. in an animal tissue); liquid; flood; floodwaters",水,Noun
びょうき,"illness (usu. excluding minor ailments, e.g. colds); disease; sickness; weirdness; bad habit; bad behaviour; craziness",病気,Noun; No-adjective; Suru verb
かいしゃ,company; corporation; workplace,会社,Noun
あげる,"to raise; to elevate; to do up (one's hair); to fly (a kite, etc.); to launch (fireworks, etc.); to surface (a submarine, etc.); to land (a boat)",上げる,Ichidan verb; Transitive verb; intransitive verb; Auxiliary verb
けっこん,marriage,結婚,Noun; No-adjective; Suru verb
ことば,language; dialect; word; words; phrase; term; speech; (manner of) speaking; learning to speak; language acquisition,言葉,Noun
め,"eye; eyeball; eyesight; sight; vision; look; stare; gaze; glance; notice; attention; observation; eyes (of the world, public, etc.); an experience; viewpoint; discrimination",目,Noun; Suffix
はしる,to run; to travel (movement of vehicles); to drive; to flow (e.g. energy); to hurry to; to retreat (from battle); to take flight; to run away from home,走る,Godan verb with ru ending; intransitive verb
なまえ,name; given name; first name,名前,Noun
りょこう,travel; trip; journey; excursion,旅行,Noun; Suru verb
みち,"road; path; street; lane; route; way; distance; journey; road (e.g. to victory); course; way (of living, proper conduct, etc.); moral principles",道,Noun
ひこうき,aeroplane; airplane; aircraft,飛行機,Noun
えいが,movie; film,映画,Noun; No-adjective
おんがく,music,音楽,Noun
き,tree; shrub; bush; wood; timber,木,Noun
